Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=500
72.500000	-35.500000	46.77267
73.500000	-35.500000	45.38202
74.500000	-35.500000	45.10638
75.500000	-35.500000	45.84804
76.500000	-35.500000	43.83391
77.500000	-35.500000	43.83117
78.500000	-35.500000	41.92261
79.500000	-35.500000	41.07458
80.500000	-35.500000	39.27242
81.500000	-35.500000	39.03810
82.500000	-35.500000	38.69035
83.500000	-35.500000	39.19420
84.500000	-35.500000	39.25521
85.500000	-35.500000	37.66495
86.500000	-35.500000	37.44689
87.500000	-35.500000	35.71266
88.500000	-35.500000	35.68771
89.500000	-35.500000	35.26883
90.500000	-35.500000	33.75426
91.500000	-35.500000	30.72529
92.500000	-35.500000	29.37328
93.500000	-35.500000	28.86654
94.500000	-35.500000	27.37002
95.500000	-35.500000	28.74848
96.500000	-35.500000	29.24642
97.500000	-35.500000	30.13574
98.500000	-35.500000	27.79186
99.500000	-35.500000	27.20434
100.500000	-35.500000	26.27577
101.500000	-35.500000	26.75641
102.500000	-35.500000	28.24848
103.500000	-35.500000	31.09327
104.500000	-35.500000	31.45716
105.500000	-35.500000	31.83495
106.500000	-35.500000	29.82123
107.500000	-35.500000	31.95270
108.500000	-35.500000	33.78514
109.500000	-35.500000	31.41629
110.500000	-35.500000	30.75502
111.500000	-35.500000	32.83346
112.500000	-35.500000	35.30718
113.500000	-35.500000	39.06392
114.500000	-35.500000	37.78696
115.500000	-35.500000	37.78705
116.500000	-35.500000	31.92303
117.500000	-35.500000	29.16215
118.500000	-35.500000	21.22165
119.500000	-35.500000	22.01732
120.500000	-35.500000	25.77023
121.500000	-35.500000	28.60348
122.500000	-35.500000	29.12622
123.500000	-35.500000	32.05875
124.500000	-35.500000	30.15123
125.500000	-35.500000	25.85954
126.500000	-35.500000	24.66010
127.500000	-35.500000	23.42611
128.500000	-35.500000	25.51742
129.500000	-35.500000	28.83684
130.500000	-35.500000	34.02029
131.500000	-35.500000	36.15041
132.500000	-35.500000	36.23048
133.500000	-35.500000	32.12037
134.500000	-35.500000	31.84884
151.500000	-35.500000	73.00943
152.500000	-35.500000	70.26804
153.500000	-35.500000	65.01324
154.500000	-35.500000	61.75775
155.500000	-35.500000	64.22661
156.500000	-35.500000	62.40029
157.500000	-35.500000	64.00118
158.500000	-35.500000	64.11031
159.500000	-35.500000	64.38998
160.500000	-35.500000	69.46500
161.500000	-35.500000	72.90635
162.500000	-35.500000	75.17357
163.500000	-35.500000	75.88912
164.500000	-35.500000	74.54776
165.500000	-35.500000	75.36006
166.500000	-35.500000	76.15871
167.500000	-35.500000	76.90420
168.500000	-35.500000	77.12748
169.500000	-35.500000	77.40448
170.500000	-35.500000	78.71280
171.500000	-35.500000	78.72094
172.500000	-35.500000	82.05567
-183.500000	-35.500000	87.41705
-182.500000	-35.500000	78.61634
-181.500000	-35.500000	86.85489
-180.500000	-35.500000	87.59773
-179.500000	-35.500000	84.96332
-178.500000	-35.500000	80.03086
-177.500000	-35.500000	72.93098
-176.500000	-35.500000	66.12283
-175.500000	-35.500000	60.25859
-174.500000	-35.500000	57.63103
-173.500000	-35.500000	55.65234
-172.500000	-35.500000	55.98318
-171.500000	-35.500000	56.04770
-170.500000	-35.500000	56.89485
-169.500000	-35.500000	56.69972
-168.500000	-35.500000	57.81149
-167.500000	-35.500000	55.02925
-166.500000	-35.500000	50.98736
-165.500000	-35.500000	48.12082
-164.500000	-35.500000	45.24801
-163.500000	-35.500000	43.41330
-162.500000	-35.500000	40.83016
-161.500000	-35.500000	38.63191
-160.500000	-35.500000	37.48026
-159.500000	-35.500000	35.19421
-158.500000	-35.500000	34.02532
-157.500000	-35.500000	33.25731
-156.500000	-35.500000	32.97871
-155.500000	-35.500000	35.49086
-154.500000	-35.500000	36.49529
-153.500000	-35.500000	37.17157
-152.500000	-35.500000	38.07463
-151.500000	-35.500000	38.68062
-150.500000	-35.500000	38.11679
-149.500000	-35.500000	38.34249
-148.500000	-35.500000	38.77808
-147.500000	-35.500000	38.65877
-146.500000	-35.500000	38.12483
-145.500000	-35.500000	37.72693
-144.500000	-35.500000	39.35267
-143.500000	-35.500000	39.97684
-142.500000	-35.500000	40.63558
-141.500000	-35.500000	41.66112
-140.500000	-35.500000	41.47382
-139.500000	-35.500000	42.83344
-138.500000	-35.500000	43.33818
-137.500000	-35.500000	42.66838
-136.500000	-35.500000	42.88853
-135.500000	-35.500000	43.73717
-134.500000	-35.500000	44.24028
-133.500000	-35.500000	44.03712
-132.500000	-35.500000	44.31597
-131.500000	-35.500000	44.42782
-130.500000	-35.500000	44.32956
-129.500000	-35.500000	45.01254
-128.500000	-35.500000	45.09421
-127.500000	-35.500000	45.08295
-126.500000	-35.500000	45.18870
-125.500000	-35.500000	45.24573
-124.500000	-35.500000	45.79357
-123.500000	-35.500000	46.44179
-122.500000	-35.500000	46.51474
-121.500000	-35.500000	46.66194
-120.500000	-35.500000	46.37067
-119.500000	-35.500000	45.83926
-118.500000	-35.500000	45.72583
-117.500000	-35.500000	45.39830
-116.500000	-35.500000	45.04466
-115.500000	-35.500000	45.63340
-114.500000	-35.500000	46.02015
-113.500000	-35.500000	45.53969
-112.500000	-35.500000	47.24676
-111.500000	-35.500000	47.53802
-110.500000	-35.500000	46.59202
-109.500000	-35.500000	46.30745
-108.500000	-35.500000	44.39371
-107.500000	-35.500000	43.04623
-106.500000	-35.500000	41.25329
-105.500000	-35.500000	39.98405
-104.500000	-35.500000	38.44991
-103.500000	-35.500000	38.07646
-102.500000	-35.500000	37.52461
-101.500000	-35.500000	36.64789
-100.500000	-35.500000	37.20246
-99.500000	-35.500000	37.03031
-98.500000	-35.500000	38.03604
-97.500000	-35.500000	38.75334
-96.500000	-35.500000	38.79972
-95.500000	-35.500000	39.95122
-94.500000	-35.500000	40.44539
-93.500000	-35.500000	40.23126
-92.500000	-35.500000	41.47438
-91.500000	-35.500000	40.70225
-90.500000	-35.500000	40.82488
-89.500000	-35.500000	41.06902
-88.500000	-35.500000	40.88522
-87.500000	-35.500000	40.51610
-86.500000	-35.500000	40.55068
-85.500000	-35.500000	40.57134
-84.500000	-35.500000	41.55707
-83.500000	-35.500000	42.60730
-82.500000	-35.500000	44.17820
-81.500000	-35.500000	45.79682
-80.500000	-35.500000	47.41531
-79.500000	-35.500000	49.27238
-78.500000	-35.500000	51.93194
-77.500000	-35.500000	54.90540
-76.500000	-35.500000	58.12581
-75.500000	-35.500000	61.42717
-74.500000	-35.500000	64.72373
-73.500000	-35.500000	68.04116
-51.500000	-35.500000	143.08650
-50.500000	-35.500000	145.10156
-49.500000	-35.500000	140.31994
-48.500000	-35.500000	139.69519
-47.500000	-35.500000	133.33594
-46.500000	-35.500000	133.33688
-45.500000	-35.500000	131.41999
-44.500000	-35.500000	134.16456
-43.500000	-35.500000	140.21232
-42.500000	-35.500000	142.38956
-41.500000	-35.500000	145.24128
-40.500000	-35.500000	147.48950
-39.500000	-35.500000	146.13592
-38.500000	-35.500000	154.73816
-37.500000	-35.500000	148.31035
-36.500000	-35.500000	148.69512
-35.500000	-35.500000	149.25915
-34.500000	-35.500000	148.75211
-33.500000	-35.500000	146.51041
-32.500000	-35.500000	145.74290
-31.500000	-35.500000	144.86232
-30.500000	-35.500000	142.92340
-29.500000	-35.500000	137.84594
-28.500000	-35.500000	136.23198
-27.500000	-35.500000	134.26374
-26.500000	-35.500000	133.89529
-25.500000	-35.500000	136.03976
-24.500000	-35.500000	135.60445
-23.500000	-35.500000	135.24266
-22.500000	-35.500000	136.99966
-21.500000	-35.500000	137.64198
-20.500000	-35.500000	137.69276
-19.500000	-35.500000	135.30473
-18.500000	-35.500000	132.51325
-17.500000	-35.500000	131.50214
-16.500000	-35.500000	131.46540
-15.500000	-35.500000	133.22378
-14.500000	-35.500000	132.81160
-13.500000	-35.500000	131.22376
-12.500000	-35.500000	126.86125
-11.500000	-35.500000	124.67394
-10.500000	-35.500000	121.49949
-9.500000	-35.500000	118.05666
-8.500000	-35.500000	114.13498
-7.500000	-35.500000	112.56508
-6.500000	-35.500000	111.11286
-5.500000	-35.500000	109.15557
-4.500000	-35.500000	111.05586
-3.500000	-35.500000	111.67938
-2.500000	-35.500000	112.43661
-1.500000	-35.500000	111.43899
-0.500000	-35.500000	108.40653
0.500000	-34.500000	109.30861
1.500000	-34.500000	106.74225
2.500000	-34.500000	104.33052
3.500000	-34.500000	106.83589
4.500000	-34.500000	106.62274
5.500000	-34.500000	106.99532
6.500000	-34.500000	113.73543
7.500000	-34.500000	117.56760
8.500000	-34.500000	126.41179
9.500000	-34.500000	134.35323
10.500000	-34.500000	137.55654
11.500000	-34.500000	140.45855
12.500000	-34.500000	134.74488
13.500000	-34.500000	132.77370
14.500000	-34.500000	125.56989
15.500000	-34.500000	116.66542
16.500000	-34.500000	106.20117
17.500000	-34.500000	103.87754
27.500000	-34.500000	125.18672
28.500000	-34.500000	123.26938
29.500000	-34.500000	129.64409
30.500000	-34.500000	128.38758
31.500000	-34.500000	132.69305
32.500000	-34.500000	136.40128
33.500000	-34.500000	133.04575
34.500000	-34.500000	132.13443
35.500000	-34.500000	121.74917
36.500000	-34.500000	114.96815
37.500000	-34.500000	109.71122
38.500000	-34.500000	104.33467
39.500000	-34.500000	99.92697
40.500000	-34.500000	94.24719
41.500000	-34.500000	91.17148
42.500000	-34.500000	88.90087
43.500000	-34.500000	86.08835
44.500000	-34.500000	83.90733
45.500000	-34.500000	81.22983
46.500000	-34.500000	79.42502
47.500000	-34.500000	76.34814
48.500000	-34.500000	72.76907
49.500000	-34.500000	70.69889
50.500000	-34.500000	68.59320
51.500000	-34.500000	67.40103
52.500000	-34.500000	66.70232
53.500000	-34.500000	66.05381
54.500000	-34.500000	65.32324
55.500000	-34.500000	63.70142
56.500000	-34.500000	61.01284
57.500000	-34.500000	56.98767
58.500000	-34.500000	53.04033
59.500000	-34.500000	50.13733
60.500000	-34.500000	46.72914
61.500000	-34.500000	45.54228
62.500000	-34.500000	43.57735
63.500000	-34.500000	43.61253
64.500000	-34.500000	43.71858
65.500000	-34.500000	44.08817
66.500000	-34.500000	44.52046
67.500000	-34.500000	44.53531
68.500000	-34.500000	44.37895
69.500000	-34.500000	45.15066
70.500000	-34.500000	45.07003
71.500000	-34.500000	44.10496
72.500000	-34.500000	44.02557
73.500000	-34.500000	44.73487
74.500000	-34.500000	44.21541
75.500000	-34.500000	44.68173
76.500000	-34.500000	43.65845
77.500000	-34.500000	44.03487
78.500000	-34.500000	42.60808
79.500000	-34.500000	41.76482
80.500000	-34.500000	40.79010
81.500000	-34.500000	40.16008
82.500000	-34.500000	39.49263
83.500000	-34.500000	39.86468
84.500000	-34.500000	39.48710
85.500000	-34.500000	39.26199
86.500000	-34.500000	38.60726
87.500000	-34.500000	37.77767
88.500000	-34.500000	36.27570
89.500000	-34.500000	35.10394
90.500000	-34.500000	34.07146
91.500000	-34.500000	32.96572
92.500000	-34.500000	31.49796
93.500000	-34.500000	30.26288
94.500000	-34.500000	29.77739
95.500000	-34.500000	30.04698
96.500000	-34.500000	28.86108
97.500000	-34.500000	29.45404
98.500000	-34.500000	27.47943
99.500000	-34.500000	29.30816
100.500000	-34.500000	26.79503
101.500000	-34.500000	27.67536
102.500000	-34.500000	27.64750
103.500000	-34.500000	31.43384
104.500000	-34.500000	31.17499
105.500000	-34.500000	32.93867
106.500000	-34.500000	34.19897
107.500000	-34.500000	35.00502
108.500000	-34.500000	36.81815
109.500000	-34.500000	34.12809
110.500000	-34.500000	35.55698
111.500000	-34.500000	38.20886
112.500000	-34.500000	42.50091
113.500000	-34.500000	46.29534
114.500000	-34.500000	47.98731
121.500000	-34.500000	27.18282
124.500000	-34.500000	28.22208
125.500000	-34.500000	24.86899
126.500000	-34.500000	22.63441
127.500000	-34.500000	22.77977
128.500000	-34.500000	25.18063
129.500000	-34.500000	31.37323
130.500000	-34.500000	35.75200
131.500000	-34.500000	43.49559
132.500000	-34.500000	46.39610
152.500000	-34.500000	82.00415
153.500000	-34.500000	77.48603
154.500000	-34.500000	80.10507
155.500000	-34.500000	75.34553
156.500000	-34.500000	76.47487
157.500000	-34.500000	75.02897
158.500000	-34.500000	69.86827
159.500000	-34.500000	75.85780
160.500000	-34.500000	76.87722
161.500000	-34.500000	80.93047
162.500000	-34.500000	83.43328
163.500000	-34.500000	85.55417
164.500000	-34.500000	83.93081
165.500000	-34.500000	84.75523
166.500000	-34.500000	83.91584
167.500000	-34.500000	83.31653
168.500000	-34.500000	80.57855
169.500000	-34.500000	79.05482
170.500000	-34.500000	76.89579
171.500000	-34.500000	70.58494
-185.500000	-34.500000	111.07435
-184.500000	-34.500000	97.29773
-183.500000	-34.500000	89.93392
-182.500000	-34.500000	84.04160
-181.500000	-34.500000	84.12144
-180.500000	-34.500000	83.38123
-179.500000	-34.500000	77.77058
-178.500000	-34.500000	71.86448
-177.500000	-34.500000	66.01119
-176.500000	-34.500000	61.23274
-175.500000	-34.500000	57.97095
-174.500000	-34.500000	57.38531
-173.500000	-34.500000	56.99303
-172.500000	-34.500000	57.93515
-171.500000	-34.500000	59.98162
-170.500000	-34.500000	61.51229
-169.500000	-34.500000	61.04623
-168.500000	-34.500000	61.09168
-167.500000	-34.500000	59.80895
-166.500000	-34.500000	57.16131
-165.500000	-34.500000	55.05875
-164.500000	-34.500000	52.63738
-163.500000	-34.500000	48.35699
-162.500000	-34.500000	46.52637
-161.500000	-34.500000	44.29084
-160.500000	-34.500000	42.32369
-159.500000	-34.500000	40.82790
-158.500000	-34.500000	40.39482
-157.500000	-34.500000	38.81842
-156.500000	-34.500000	39.07211
-155.500000	-34.500000	40.29495
-154.500000	-34.500000	41.01180
-153.500000	-34.500000	42.71057
-152.500000	-34.500000	45.50601
-151.500000	-34.500000	45.19464
-150.500000	-34.500000	47.17136
-149.500000	-34.500000	46.70971
-148.500000	-34.500000	46.54728
-147.500000	-34.500000	45.83588
-146.500000	-34.500000	45.74404
-145.500000	-34.500000	45.89164
-144.500000	-34.500000	46.61817
-143.500000	-34.500000	47.88248
-142.500000	-34.500000	48.98183
-141.500000	-34.500000	49.30094
-140.500000	-34.500000	50.23664
-139.500000	-34.500000	52.66908
-138.500000	-34.500000	53.25452
-137.500000	-34.500000	53.32453
-136.500000	-34.500000	51.79177
-135.500000	-34.500000	52.83721
-134.500000	-34.500000	52.55381
-133.500000	-34.500000	52.39744
-132.500000	-34.500000	53.16044
-131.500000	-34.500000	53.14218
-130.500000	-34.500000	52.72156
-129.500000	-34.500000	52.53125
-128.500000	-34.500000	53.00212
-127.500000	-34.500000	53.52711
-126.500000	-34.500000	53.63462
-125.500000	-34.500000	54.40071
-124.500000	-34.500000	54.44105
-123.500000	-34.500000	54.73831
-122.500000	-34.500000	54.32405
-121.500000	-34.500000	54.37114
-120.500000	-34.500000	54.33598
-119.500000	-34.500000	53.94667
-118.500000	-34.500000	54.00221
-117.500000	-34.500000	52.60431
-116.500000	-34.500000	53.43646
-115.500000	-34.500000	53.45597
-114.500000	-34.500000	52.70169
-113.500000	-34.500000	53.54284
-112.500000	-34.500000	54.19606
-111.500000	-34.500000	53.81702
-110.500000	-34.500000	54.08315
-109.500000	-34.500000	52.13047
-108.500000	-34.500000	50.21231
-107.500000	-34.500000	48.26972
-106.500000	-34.500000	46.11438
-105.500000	-34.500000	44.73729
-104.500000	-34.500000	44.30047
-103.500000	-34.500000	43.45355
-102.500000	-34.500000	43.10398
-101.500000	-34.500000	42.98361
-100.500000	-34.500000	43.59143
-99.500000	-34.500000	44.04303
-98.500000	-34.500000	43.61737
-97.500000	-34.500000	43.83927
-96.500000	-34.500000	43.82262
-95.500000	-34.500000	45.32669
-94.500000	-34.500000	45.61492
-93.500000	-34.500000	45.85620
-92.500000	-34.500000	45.45853
-91.500000	-34.500000	45.12198
-90.500000	-34.500000	46.32479
-89.500000	-34.500000	45.37631
-88.500000	-34.500000	45.01840
-87.500000	-34.500000	44.40202
-86.500000	-34.500000	44.14329
-85.500000	-34.500000	44.20984
-84.500000	-34.500000	45.02138
-83.500000	-34.500000	46.23399
-82.500000	-34.500000	47.61563
-81.500000	-34.500000	49.19232
-80.500000	-34.500000	50.77097
-79.500000	-34.500000	52.61261
-78.500000	-34.500000	54.99418
-77.500000	-34.500000	57.64050
-76.500000	-34.500000	60.06973
-75.500000	-34.500000	63.17174
-74.500000	-34.500000	65.66061
-73.500000	-34.500000	69.39497
-72.500000	-34.500000	73.44929
-50.500000	-34.500000	152.23476
-49.500000	-34.500000	148.80739
-48.500000	-34.500000	144.42023
-47.500000	-34.500000	141.51526
-46.500000	-34.500000	140.20930
-45.500000	-34.500000	143.67413
-44.500000	-34.500000	148.57186
-43.500000	-34.500000	155.53744
-42.500000	-34.500000	158.51091
-41.500000	-34.500000	161.50424
-40.500000	-34.500000	162.82871
-39.500000	-34.500000	163.75474
-38.500000	-34.500000	157.91714
-37.500000	-34.500000	153.98410
-36.500000	-34.500000	153.08270
-35.500000	-34.500000	151.71615
-34.500000	-34.500000	149.13496
-33.500000	-34.500000	148.61654
-32.500000	-34.500000	146.68781
-31.500000	-34.500000	145.68796
-30.500000	-34.500000	143.65171
-29.500000	-34.500000	144.25576
-28.500000	-34.500000	142.86794
-27.500000	-34.500000	137.94512
-26.500000	-34.500000	140.05682
-25.500000	-34.500000	136.84716
-24.500000	-34.500000	137.80152
-23.500000	-34.500000	139.15085
-22.500000	-34.500000	140.97018
-21.500000	-34.500000	141.18744
-20.500000	-34.500000	139.57442
-19.500000	-34.500000	140.59278
-18.500000	-34.500000	138.22242
-17.500000	-34.500000	134.73254
-16.500000	-34.500000	136.98550
-15.500000	-34.500000	139.02204
-14.500000	-34.500000	139.78995
-13.500000	-34.500000	139.47351
-12.500000	-34.500000	136.04416
-11.500000	-34.500000	133.63793
-10.500000	-34.500000	128.89265
-9.500000	-34.500000	126.41845
-8.500000	-34.500000	121.63066
-7.500000	-34.500000	117.61834
-6.500000	-34.500000	114.79814
-5.500000	-34.500000	112.09890
-4.500000	-34.500000	110.84560
-3.500000	-34.500000	115.71618
-2.500000	-34.500000	115.73088
-1.500000	-34.500000	113.67709
-0.500000	-34.500000	111.42300
0.500000	-33.500000	114.26336
1.500000	-33.500000	109.46616
2.500000	-33.500000	105.49167
3.500000	-33.500000	107.75682
4.500000	-33.500000	104.01906
5.500000	-33.500000	109.64940
6.500000	-33.500000	114.10346
7.500000	-33.500000	121.85703
8.500000	-33.500000	127.45195
9.500000	-33.500000	131.79817
10.500000	-33.500000	133.04039
11.500000	-33.500000	132.16539
12.500000	-33.500000	128.18287
13.500000	-33.500000	125.65101
14.500000	-33.500000	119.61232
15.500000	-33.500000	111.72726
16.500000	-33.500000	102.19539
17.500000	-33.500000	93.39960
28.500000	-33.500000	109.76068
29.500000	-33.500000	108.20601
30.500000	-33.500000	114.80502
31.500000	-33.500000	122.66351
32.500000	-33.500000	128.89884
33.500000	-33.500000	124.44876
34.500000	-33.500000	122.77140
35.500000	-33.500000	115.62048
36.500000	-33.500000	110.53104
37.500000	-33.500000	103.82133
38.500000	-33.500000	100.43738
39.500000	-33.500000	98.22482
40.500000	-33.500000	95.83414
41.500000	-33.500000	90.50667
42.500000	-33.500000	88.20088
43.500000	-33.500000	84.14234
44.500000	-33.500000	80.11385
45.500000	-33.500000	78.21342
46.500000	-33.500000	75.26904
47.500000	-33.500000	72.62491
48.500000	-33.500000	70.36302
49.500000	-33.500000	67.33582
50.500000	-33.500000	66.17335
51.500000	-33.500000	65.01020
52.500000	-33.500000	64.59313
53.500000	-33.500000	64.94198
54.500000	-33.500000	64.66774
55.500000	-33.500000	63.27317
56.500000	-33.500000	60.83078
57.500000	-33.500000	57.66626
58.500000	-33.500000	53.23286
59.500000	-33.500000	49.89916
60.500000	-33.500000	45.37563
61.500000	-33.500000	42.79372
62.500000	-33.500000	41.49294
63.500000	-33.500000	43.19597
