Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=first
-112.500000	-73.500000	39.08629
-111.500000	-73.500000	59.18312
-110.500000	-73.500000	74.19333
-109.500000	-73.500000	76.54562
-108.500000	-73.500000	69.65861
-107.500000	-73.500000	83.65069
-106.500000	-73.500000	124.36181
-105.500000	-73.500000	132.45815
-104.500000	-73.500000	129.45074
-59.500000	-73.500000	17.89575
-58.500000	-73.500000	11.08417
-57.500000	-73.500000	8.30975
-56.500000	-73.500000	2.59514
-55.500000	-73.500000	8.26415
-54.500000	-73.500000	81.23093
