Gas age [ka BP]	δ13C CO2 [‰ PDB]	δ13C CO2 std dev [±]
12.899	-6.648	0.038
12.900	-6.648	0.038
12.901	-6.648	0.038
12.902	-6.648	0.038
12.903	-6.648	0.038
12.904	-6.648	0.038
12.905	-6.648	0.038
12.906	-6.648	0.038
12.907	-6.648	0.038
12.908	-6.648	0.038
12.909	-6.648	0.038
12.910	-6.648	0.038
12.911	-6.648	0.038
12.912	-6.648	0.038
12.913	-6.648	0.038
12.914	-6.647	0.038
12.915	-6.647	0.038
12.916	-6.647	0.038
12.917	-6.647	0.038
12.918	-6.647	0.038
12.919	-6.647	0.038
12.920	-6.647	0.038
12.921	-6.647	0.039
12.922	-6.647	0.039
12.923	-6.647	0.039
12.924	-6.647	0.039
12.925	-6.647	0.039
12.926	-6.647	0.039
12.927	-6.647	0.039
12.928	-6.647	0.039
12.929	-6.646	0.039
12.930	-6.646	0.039
12.931	-6.646	0.039
12.932	-6.646	0.039
12.933	-6.646	0.039
12.934	-6.646	0.039
12.935	-6.646	0.039
12.936	-6.646	0.039
12.937	-6.646	0.039
12.938	-6.646	0.039
12.939	-6.646	0.039
12.940	-6.646	0.039
12.941	-6.646	0.039
12.942	-6.646	0.039
12.943	-6.646	0.039
12.944	-6.646	0.039
12.945	-6.645	0.039
12.946	-6.645	0.039
12.947	-6.645	0.039
12.948	-6.645	0.039
12.949	-6.645	0.039
12.950	-6.645	0.039
12.951	-6.645	0.039
12.952	-6.645	0.039
12.953	-6.645	0.039
12.954	-6.645	0.039
12.955	-6.645	0.039
12.956	-6.645	0.039
12.957	-6.645	0.039
12.958	-6.645	0.039
12.959	-6.645	0.039
12.960	-6.645	0.039
12.961	-6.645	0.039
12.962	-6.644	0.039
12.963	-6.644	0.039
12.964	-6.644	0.039
12.965	-6.644	0.039
12.966	-6.644	0.039
12.967	-6.644	0.039
12.968	-6.644	0.039
12.969	-6.644	0.040
12.970	-6.644	0.040
12.971	-6.644	0.040
12.972	-6.644	0.040
12.973	-6.644	0.040
12.974	-6.644	0.040
12.975	-6.644	0.040
12.976	-6.644	0.040
12.977	-6.644	0.040
12.978	-6.644	0.040
12.979	-6.643	0.040
12.980	-6.643	0.040
12.981	-6.643	0.040
12.982	-6.643	0.040
12.983	-6.643	0.040
12.984	-6.643	0.040
12.985	-6.643	0.040
12.986	-6.643	0.040
12.987	-6.643	0.040
12.988	-6.643	0.040
12.989	-6.643	0.040
12.990	-6.643	0.040
12.991	-6.643	0.040
12.992	-6.643	0.040
12.993	-6.643	0.040
12.994	-6.643	0.040
12.995	-6.643	0.040
12.996	-6.643	0.040
12.997	-6.642	0.040
12.998	-6.642	0.040
12.999	-6.642	0.040
13.000	-6.642	0.040
13.001	-6.642	0.040
13.002	-6.642	0.040
13.003	-6.642	0.040
13.004	-6.642	0.040
13.005	-6.642	0.040
13.006	-6.642	0.040
13.007	-6.642	0.040
13.008	-6.642	0.040
13.009	-6.642	0.040
13.010	-6.642	0.040
13.011	-6.642	0.040
13.012	-6.642	0.040
13.013	-6.642	0.040
13.014	-6.642	0.040
13.015	-6.642	0.040
13.016	-6.641	0.040
13.017	-6.641	0.040
13.018	-6.641	0.040
13.019	-6.641	0.040
13.020	-6.641	0.040
13.021	-6.641	0.040
13.022	-6.641	0.040
13.023	-6.641	0.040
13.024	-6.641	0.040
13.025	-6.641	0.040
13.026	-6.641	0.040
13.027	-6.641	0.040
13.028	-6.641	0.040
13.029	-6.641	0.040
13.030	-6.641	0.040
13.031	-6.641	0.040
13.032	-6.641	0.040
13.033	-6.641	0.040
13.034	-6.641	0.040
13.035	-6.641	0.040
13.036	-6.640	0.040
13.037	-6.640	0.040
13.038	-6.640	0.040
13.039	-6.640	0.040
13.040	-6.640	0.040
13.041	-6.640	0.040
13.042	-6.640	0.040
13.043	-6.640	0.040
13.044	-6.640	0.040
13.045	-6.640	0.040
13.046	-6.640	0.040
13.047	-6.640	0.040
13.048	-6.640	0.040
13.049	-6.640	0.040
13.050	-6.640	0.040
13.051	-6.640	0.040
13.052	-6.640	0.040
13.053	-6.640	0.040
13.054	-6.640	0.040
13.055	-6.640	0.040
13.056	-6.640	0.040
13.057	-6.639	0.040
13.058	-6.639	0.040
13.059	-6.639	0.040
13.060	-6.639	0.040
13.061	-6.639	0.040
13.062	-6.639	0.040
13.063	-6.639	0.040
13.064	-6.639	0.040
13.065	-6.639	0.040
13.066	-6.639	0.040
13.067	-6.639	0.040
13.068	-6.639	0.040
13.069	-6.639	0.040
13.070	-6.639	0.040
13.071	-6.639	0.040
13.072	-6.639	0.040
13.073	-6.639	0.040
13.074	-6.639	0.040
13.075	-6.639	0.040
13.076	-6.639	0.040
13.077	-6.639	0.040
13.078	-6.639	0.040
13.079	-6.638	0.040
13.080	-6.638	0.040
13.081	-6.638	0.040
13.082	-6.638	0.040
13.083	-6.638	0.040
13.084	-6.638	0.040
13.085	-6.638	0.040
13.086	-6.638	0.040
13.087	-6.638	0.040
13.088	-6.638	0.040
13.089	-6.638	0.040
13.090	-6.638	0.040
13.091	-6.638	0.040
13.092	-6.638	0.040
13.093	-6.638	0.040
13.094	-6.638	0.040
13.095	-6.638	0.040
13.096	-6.638	0.040
13.097	-6.638	0.040
13.098	-6.638	0.040
13.099	-6.638	0.040
13.100	-6.638	0.040
13.101	-6.638	0.040
13.102	-6.637	0.040
13.103	-6.637	0.040
13.104	-6.637	0.040
13.105	-6.637	0.040
13.106	-6.637	0.040
13.107	-6.637	0.040
13.108	-6.637	0.040
13.109	-6.637	0.040
13.110	-6.637	0.040
13.111	-6.637	0.040
13.112	-6.637	0.040
13.113	-6.637	0.040
13.114	-6.637	0.040
13.115	-6.637	0.040
13.116	-6.637	0.040
13.117	-6.637	0.040
13.118	-6.637	0.040
13.119	-6.637	0.040
13.120	-6.637	0.040
13.121	-6.637	0.040
13.122	-6.637	0.040
13.123	-6.637	0.040
13.124	-6.637	0.040
13.125	-6.637	0.040
13.126	-6.637	0.040
13.127	-6.636	0.040
13.128	-6.636	0.040
13.129	-6.636	0.040
13.130	-6.636	0.040
13.131	-6.636	0.040
13.132	-6.636	0.040
13.133	-6.636	0.040
13.134	-6.636	0.040
13.135	-6.636	0.040
13.136	-6.636	0.040
13.137	-6.636	0.040
13.138	-6.636	0.040
13.139	-6.636	0.040
13.140	-6.636	0.040
13.141	-6.636	0.040
13.142	-6.636	0.040
13.143	-6.636	0.040
13.144	-6.636	0.040
13.145	-6.636	0.040
13.146	-6.636	0.040
13.147	-6.636	0.040
13.148	-6.636	0.040
13.149	-6.636	0.040
13.150	-6.636	0.040
13.151	-6.636	0.040
13.152	-6.636	0.040
13.153	-6.636	0.040
13.154	-6.635	0.040
13.155	-6.635	0.040
13.156	-6.635	0.040
13.157	-6.635	0.040
13.158	-6.635	0.040
13.159	-6.635	0.040
13.160	-6.635	0.040
13.161	-6.635	0.040
13.162	-6.635	0.040
13.163	-6.635	0.040
13.164	-6.635	0.040
13.165	-6.635	0.040
13.166	-6.635	0.040
13.167	-6.635	0.040
13.168	-6.635	0.040
13.169	-6.635	0.040
13.170	-6.635	0.040
13.171	-6.635	0.040
13.172	-6.635	0.040
13.173	-6.635	0.040
13.174	-6.635	0.040
13.175	-6.635	0.040
13.176	-6.635	0.040
13.177	-6.635	0.040
13.178	-6.635	0.040
13.179	-6.635	0.040
13.180	-6.635	0.040
13.181	-6.635	0.040
13.182	-6.635	0.040
13.183	-6.634	0.040
13.184	-6.634	0.040
13.185	-6.634	0.040
13.186	-6.634	0.040
13.187	-6.634	0.040
13.188	-6.634	0.040
13.189	-6.634	0.040
13.190	-6.634	0.040
13.191	-6.634	0.040
13.192	-6.634	0.040
13.193	-6.634	0.040
13.194	-6.634	0.040
13.195	-6.634	0.040
13.196	-6.634	0.040
13.197	-6.634	0.040
13.198	-6.634	0.040
13.199	-6.634	0.040
13.200	-6.634	0.040
13.201	-6.634	0.040
13.202	-6.634	0.040
13.203	-6.634	0.040
13.204	-6.634	0.040
13.205	-6.634	0.040
13.206	-6.634	0.040
13.207	-6.634	0.040
13.208	-6.634	0.040
13.209	-6.634	0.040
13.210	-6.634	0.040
13.211	-6.634	0.040
13.212	-6.634	0.040
13.213	-6.634	0.040
13.214	-6.633	0.040
13.215	-6.633	0.040
13.216	-6.633	0.040
13.217	-6.633	0.040
13.218	-6.633	0.040
13.219	-6.633	0.040
13.220	-6.633	0.040
13.221	-6.633	0.040
13.222	-6.633	0.040
13.223	-6.633	0.040
13.224	-6.633	0.040
13.225	-6.633	0.040
13.226	-6.633	0.040
13.227	-6.633	0.040
13.228	-6.633	0.040
13.229	-6.633	0.040
13.230	-6.633	0.040
13.231	-6.633	0.040
13.232	-6.633	0.040
13.233	-6.633	0.040
13.234	-6.633	0.040
13.235	-6.633	0.040
13.236	-6.633	0.040
13.237	-6.633	0.040
13.238	-6.633	0.040
13.239	-6.633	0.040
13.240	-6.633	0.040
13.241	-6.633	0.040
13.242	-6.633	0.040
13.243	-6.633	0.040
13.244	-6.633	0.040
13.245	-6.633	0.040
13.246	-6.633	0.040
13.247	-6.632	0.040
13.248	-6.632	0.040
13.249	-6.632	0.040
13.250	-6.632	0.040
13.251	-6.632	0.040
13.252	-6.632	0.040
13.253	-6.632	0.040
13.254	-6.632	0.040
13.255	-6.632	0.040
13.256	-6.632	0.040
13.257	-6.632	0.040
13.258	-6.632	0.040
13.259	-6.632	0.040
13.260	-6.632	0.040
13.261	-6.632	0.040
13.262	-6.632	0.040
13.263	-6.632	0.040
13.264	-6.632	0.040
13.265	-6.632	0.040
13.266	-6.632	0.040
13.267	-6.632	0.040
13.268	-6.632	0.040
13.269	-6.632	0.040
13.270	-6.632	0.040
13.271	-6.632	0.040
13.272	-6.632	0.040
13.273	-6.632	0.040
13.274	-6.632	0.040
13.275	-6.632	0.040
13.276	-6.632	0.040
13.277	-6.632	0.040
13.278	-6.632	0.040
13.279	-6.632	0.040
13.280	-6.632	0.040
13.281	-6.632	0.040
13.282	-6.632	0.040
13.283	-6.631	0.040
13.284	-6.631	0.040
13.285	-6.631	0.040
13.286	-6.631	0.040
13.287	-6.631	0.040
13.288	-6.631	0.040
13.289	-6.631	0.040
13.290	-6.631	0.040
13.291	-6.631	0.040
13.292	-6.631	0.040
13.293	-6.631	0.040
13.294	-6.631	0.040
13.295	-6.631	0.040
13.296	-6.631	0.040
13.297	-6.631	0.040
13.298	-6.631	0.040
13.299	-6.631	0.040
13.300	-6.631	0.040
13.301	-6.631	0.040
13.302	-6.631	0.040
13.303	-6.631	0.040
13.304	-6.631	0.040
13.305	-6.631	0.040
13.306	-6.631	0.040
13.307	-6.631	0.040
13.308	-6.631	0.040
13.309	-6.631	0.040
13.310	-6.631	0.040
13.311	-6.631	0.040
13.312	-6.631	0.040
13.313	-6.631	0.040
13.314	-6.631	0.040
13.315	-6.631	0.040
13.316	-6.631	0.040
13.317	-6.631	0.040
13.318	-6.631	0.040
13.319	-6.631	0.040
13.320	-6.630	0.040
13.321	-6.630	0.040
13.322	-6.630	0.040
13.323	-6.630	0.040
13.324	-6.630	0.040
13.325	-6.630	0.040
13.326	-6.630	0.040
13.327	-6.630	0.040
13.328	-6.630	0.040
13.329	-6.630	0.040
13.330	-6.630	0.040
13.331	-6.630	0.040
13.332	-6.630	0.040
13.333	-6.630	0.040
13.334	-6.630	0.040
13.335	-6.630	0.040
13.336	-6.630	0.040
13.337	-6.630	0.040
13.338	-6.630	0.040
13.339	-6.630	0.040
13.340	-6.630	0.040
13.341	-6.630	0.040
13.342	-6.630	0.040
13.343	-6.630	0.040
13.344	-6.630	0.040
13.345	-6.630	0.040
13.346	-6.630	0.040
13.347	-6.630	0.040
13.348	-6.630	0.040
13.349	-6.630	0.040
13.350	-6.630	0.040
13.351	-6.630	0.040
13.352	-6.630	0.040
13.353	-6.630	0.040
13.354	-6.630	0.040
13.355	-6.630	0.040
13.356	-6.630	0.040
13.357	-6.630	0.040
13.358	-6.630	0.040
13.359	-6.630	0.040
13.360	-6.630	0.040
13.361	-6.630	0.040
13.362	-6.629	0.040
13.363	-6.629	0.040
13.364	-6.629	0.040
13.365	-6.629	0.040
13.366	-6.629	0.040
13.367	-6.629	0.040
13.368	-6.629	0.040
13.369	-6.629	0.040
13.370	-6.629	0.040
13.371	-6.629	0.040
13.372	-6.629	0.040
13.373	-6.629	0.040
13.374	-6.629	0.040
13.375	-6.629	0.040
13.376	-6.629	0.040
13.377	-6.629	0.040
13.378	-6.629	0.040
13.379	-6.629	0.040
13.380	-6.629	0.040
13.381	-6.629	0.040
13.382	-6.629	0.040
13.383	-6.629	0.040
13.384	-6.629	0.040
13.385	-6.629	0.040
13.386	-6.629	0.040
13.387	-6.629	0.040
13.388	-6.629	0.040
13.389	-6.629	0.040
13.390	-6.629	0.040
13.391	-6.629	0.040
13.392	-6.629	0.040
13.393	-6.629	0.040
13.394	-6.629	0.040
13.395	-6.629	0.040
13.396	-6.629	0.040
13.397	-6.629	0.040
13.398	-6.629	0.040
13.399	-6.629	0.040
13.400	-6.629	0.040
13.401	-6.629	0.040
13.402	-6.629	0.040
13.403	-6.629	0.040
13.404	-6.629	0.040
13.405	-6.629	0.040
13.406	-6.629	0.040
13.407	-6.629	0.040
13.408	-6.629	0.040
13.409	-6.628	0.040
13.410	-6.628	0.040
13.411	-6.628	0.040
13.412	-6.628	0.040
13.413	-6.628	0.040
13.414	-6.628	0.040
13.415	-6.628	0.040
13.416	-6.628	0.040
13.417	-6.628	0.040
13.418	-6.628	0.040
13.419	-6.628	0.040
13.420	-6.628	0.040
13.421	-6.628	0.040
13.422	-6.628	0.040
13.423	-6.628	0.040
13.424	-6.628	0.040
13.425	-6.628	0.040
13.426	-6.628	0.040
13.427	-6.628	0.040
13.428	-6.628	0.040
13.429	-6.628	0.040
13.430	-6.628	0.040
13.431	-6.628	0.040
13.432	-6.628	0.040
13.433	-6.628	0.040
13.434	-6.628	0.040
13.435	-6.628	0.040
13.436	-6.628	0.040
13.437	-6.628	0.040
13.438	-6.628	0.040
13.439	-6.628	0.040
13.440	-6.628	0.040
13.441	-6.628	0.040
13.442	-6.628	0.040
13.443	-6.628	0.040
13.444	-6.628	0.040
13.445	-6.628	0.040
13.446	-6.628	0.040
13.447	-6.628	0.040
13.448	-6.628	0.040
13.449	-6.628	0.040
13.450	-6.628	0.040
13.451	-6.628	0.040
13.452	-6.628	0.040
13.453	-6.628	0.040
13.454	-6.628	0.040
13.455	-6.628	0.041
13.456	-6.628	0.041
13.457	-6.628	0.041
13.458	-6.628	0.041
13.459	-6.628	0.041
13.460	-6.628	0.041
13.461	-6.628	0.041
13.462	-6.628	0.041
13.463	-6.628	0.041
13.464	-6.628	0.041
13.465	-6.628	0.041
13.466	-6.628	0.041
13.467	-6.628	0.041
13.468	-6.628	0.041
13.469	-6.627	0.041
13.470	-6.627	0.041
13.471	-6.627	0.041
13.472	-6.627	0.041
13.473	-6.627	0.041
13.474	-6.627	0.041
13.475	-6.627	0.041
13.476	-6.627	0.041
13.477	-6.627	0.041
13.478	-6.627	0.041
13.479	-6.627	0.041
13.480	-6.627	0.041
13.481	-6.627	0.041
13.482	-6.627	0.041
13.483	-6.627	0.041
13.484	-6.627	0.041
13.485	-6.627	0.041
13.486	-6.627	0.041
13.487	-6.627	0.041
13.488	-6.627	0.041
13.489	-6.627	0.041
13.490	-6.627	0.041
13.491	-6.627	0.041
13.492	-6.627	0.041
13.493	-6.627	0.041
13.494	-6.627	0.041
13.495	-6.627	0.041
13.496	-6.627	0.041
13.497	-6.627	0.041
13.498	-6.627	0.041
13.499	-6.627	0.041
13.500	-6.627	0.041
13.501	-6.627	0.041
13.502	-6.627	0.041
13.503	-6.627	0.041
13.504	-6.627	0.041
13.505	-6.627	0.041
13.506	-6.627	0.041
13.507	-6.627	0.041
13.508	-6.627	0.041
13.509	-6.627	0.041
13.510	-6.627	0.041
13.511	-6.627	0.041
13.512	-6.627	0.041
13.513	-6.627	0.041
13.514	-6.627	0.041
13.515	-6.627	0.041
13.516	-6.627	0.041
13.517	-6.627	0.041
13.518	-6.627	0.041
13.519	-6.627	0.041
13.520	-6.627	0.041
13.521	-6.627	0.041
13.522	-6.627	0.041
13.523	-6.627	0.041
13.524	-6.627	0.041
13.525	-6.627	0.041
13.526	-6.627	0.041
13.527	-6.627	0.041
13.528	-6.627	0.041
13.529	-6.627	0.041
13.530	-6.627	0.041
13.531	-6.627	0.041
13.532	-6.627	0.041
13.533	-6.627	0.041
13.534	-6.627	0.041
13.535	-6.627	0.041
13.536	-6.627	0.041
13.537	-6.627	0.041
13.538	-6.627	0.041
13.539	-6.627	0.041
13.540	-6.627	0.041
13.541	-6.627	0.041
13.542	-6.627	0.041
13.543	-6.627	0.041
13.544	-6.627	0.041
13.545	-6.627	0.041
13.546	-6.627	0.041
13.547	-6.627	0.041
13.548	-6.627	0.041
13.549	-6.627	0.041
13.550	-6.627	0.041
13.551	-6.627	0.041
13.552	-6.627	0.041
13.553	-6.627	0.041
13.554	-6.627	0.041
13.555	-6.627	0.041
13.556	-6.627	0.041
13.557	-6.627	0.041
13.558	-6.627	0.041
13.559	-6.627	0.041
13.560	-6.627	0.041
13.561	-6.627	0.041
13.562	-6.627	0.041
13.563	-6.627	0.041
13.564	-6.627	0.041
13.565	-6.627	0.041
13.566	-6.627	0.041
13.567	-6.627	0.041
13.568	-6.627	0.041
13.569	-6.627	0.041
13.570	-6.627	0.041
13.571	-6.627	0.041
13.572	-6.627	0.041
13.573	-6.627	0.041
13.574	-6.627	0.041
13.575	-6.627	0.041
13.576	-6.627	0.041
13.577	-6.627	0.041
13.578	-6.627	0.041
13.579	-6.627	0.041
13.580	-6.627	0.041
13.581	-6.627	0.041
13.582	-6.627	0.041
13.583	-6.627	0.041
13.584	-6.627	0.041
13.585	-6.627	0.041
13.586	-6.627	0.041
13.587	-6.627	0.041
13.588	-6.627	0.041
13.589	-6.627	0.041
13.590	-6.627	0.041
13.591	-6.627	0.041
13.592	-6.627	0.041
13.593	-6.627	0.041
13.594	-6.627	0.041
13.595	-6.627	0.041
13.596	-6.627	0.041
13.597	-6.627	0.041
13.598	-6.627	0.041
13.599	-6.627	0.041
13.600	-6.627	0.041
13.601	-6.627	0.041
13.602	-6.627	0.041
13.603	-6.627	0.041
13.604	-6.627	0.041
13.605	-6.627	0.041
13.606	-6.627	0.041
13.607	-6.627	0.041
13.608	-6.627	0.041
13.609	-6.627	0.041
13.610	-6.627	0.041
13.611	-6.627	0.041
13.612	-6.627	0.041
13.613	-6.627	0.041
13.614	-6.627	0.041
13.615	-6.627	0.041
13.616	-6.627	0.041
13.617	-6.627	0.041
13.618	-6.627	0.041
13.619	-6.627	0.041
13.620	-6.627	0.041
13.621	-6.627	0.041
13.622	-6.627	0.041
13.623	-6.627	0.041
13.624	-6.627	0.041
13.625	-6.627	0.041
13.626	-6.627	0.041
13.627	-6.627	0.041
13.628	-6.627	0.041
13.629	-6.627	0.041
13.630	-6.627	0.041
13.631	-6.627	0.041
13.632	-6.627	0.041
13.633	-6.627	0.041
13.634	-6.627	0.041
13.635	-6.627	0.041
13.636	-6.627	0.041
13.637	-6.627	0.041
13.638	-6.627	0.041
13.639	-6.627	0.041
13.640	-6.627	0.041
13.641	-6.627	0.041
13.642	-6.627	0.041
13.643	-6.627	0.041
13.644	-6.627	0.041
13.645	-6.627	0.041
13.646	-6.627	0.041
13.647	-6.627	0.041
13.648	-6.627	0.041
13.649	-6.627	0.041
13.650	-6.627	0.041
13.651	-6.627	0.041
13.652	-6.627	0.041
13.653	-6.627	0.041
13.654	-6.627	0.041
13.655	-6.627	0.041
13.656	-6.627	0.041
13.657	-6.627	0.041
13.658	-6.627	0.041
13.659	-6.627	0.041
13.660	-6.627	0.041
13.661	-6.627	0.041
13.662	-6.627	0.041
13.663	-6.627	0.041
13.664	-6.627	0.041
13.665	-6.627	0.041
13.666	-6.627	0.041
13.667	-6.627	0.041
13.668	-6.627	0.041
13.669	-6.627	0.041
13.670	-6.627	0.041
13.671	-6.627	0.041
13.672	-6.627	0.041
13.673	-6.627	0.041
13.674	-6.627	0.041
13.675	-6.627	0.041
13.676	-6.627	0.041
13.677	-6.627	0.041
13.678	-6.627	0.041
13.679	-6.627	0.041
13.680	-6.627	0.041
13.681	-6.627	0.041
13.682	-6.627	0.041
13.683	-6.627	0.041
13.684	-6.627	0.041
13.685	-6.627	0.041
13.686	-6.627	0.041
13.687	-6.627	0.041
13.688	-6.627	0.041
13.689	-6.627	0.041
13.690	-6.627	0.041
13.691	-6.627	0.041
13.692	-6.627	0.041
13.693	-6.627	0.041
13.694	-6.627	0.041
13.695	-6.627	0.041
13.696	-6.627	0.041
13.697	-6.627	0.041
13.698	-6.627	0.041
13.699	-6.627	0.041
13.700	-6.627	0.041
13.701	-6.627	0.041
13.702	-6.627	0.041
13.703	-6.627	0.041
13.704	-6.627	0.041
13.705	-6.627	0.041
13.706	-6.627	0.041
13.707	-6.627	0.041
13.708	-6.627	0.041
13.709	-6.627	0.041
13.710	-6.627	0.041
13.711	-6.627	0.041
13.712	-6.627	0.041
13.713	-6.627	0.041
13.714	-6.627	0.041
13.715	-6.627	0.041
13.716	-6.627	0.041
13.717	-6.627	0.041
13.718	-6.627	0.041
13.719	-6.627	0.041
13.720	-6.627	0.041
13.721	-6.627	0.041
13.722	-6.627	0.041
13.723	-6.627	0.041
13.724	-6.627	0.041
13.725	-6.627	0.041
13.726	-6.627	0.041
13.727	-6.627	0.041
13.728	-6.628	0.041
13.729	-6.628	0.041
13.730	-6.628	0.041
13.731	-6.628	0.041
13.732	-6.628	0.041
13.733	-6.628	0.041
13.734	-6.628	0.041
13.735	-6.628	0.041
13.736	-6.628	0.041
13.737	-6.628	0.041
13.738	-6.628	0.041
13.739	-6.628	0.041
13.740	-6.628	0.041
13.741	-6.628	0.041
13.742	-6.628	0.041
13.743	-6.628	0.041
13.744	-6.628	0.041
13.745	-6.628	0.041
13.746	-6.628	0.041
13.747	-6.628	0.041
13.748	-6.628	0.041
13.749	-6.628	0.041
13.750	-6.628	0.041
13.751	-6.628	0.041
13.752	-6.628	0.041
13.753	-6.628	0.041
13.754	-6.628	0.041
13.755	-6.628	0.041
13.756	-6.628	0.041
13.757	-6.628	0.041
13.758	-6.628	0.041
13.759	-6.628	0.041
13.760	-6.628	0.041
13.761	-6.628	0.041
13.762	-6.628	0.041
13.763	-6.628	0.041
13.764	-6.628	0.041
13.765	-6.628	0.041
13.766	-6.628	0.041
13.767	-6.628	0.041
13.768	-6.628	0.041
13.769	-6.628	0.041
13.770	-6.628	0.041
13.771	-6.628	0.041
13.772	-6.628	0.041
13.773	-6.628	0.041
13.774	-6.628	0.041
13.775	-6.628	0.041
13.776	-6.628	0.041
13.777	-6.628	0.041
13.778	-6.628	0.041
13.779	-6.628	0.041
13.780	-6.628	0.041
13.781	-6.628	0.041
13.782	-6.628	0.041
13.783	-6.628	0.041
13.784	-6.628	0.041
13.785	-6.628	0.042
13.786	-6.628	0.042
13.787	-6.628	0.042
13.788	-6.628	0.042
13.789	-6.628	0.042
13.790	-6.628	0.042
13.791	-6.628	0.042
13.792	-6.628	0.042
13.793	-6.628	0.042
13.794	-6.628	0.042
13.795	-6.628	0.042
13.796	-6.628	0.042
13.797	-6.628	0.042
13.798	-6.628	0.042
13.799	-6.628	0.042
13.800	-6.628	0.042
13.801	-6.628	0.042
13.802	-6.628	0.042
13.803	-6.628	0.042
13.804	-6.629	0.042
13.805	-6.629	0.042
13.806	-6.629	0.042
13.807	-6.629	0.042
13.808	-6.629	0.042
13.809	-6.629	0.042
13.810	-6.629	0.042
13.811	-6.629	0.042
13.812	-6.629	0.042
13.813	-6.629	0.042
13.814	-6.629	0.042
13.815	-6.629	0.042
13.816	-6.629	0.042
13.817	-6.629	0.042
13.818	-6.629	0.042
13.819	-6.629	0.042
13.820	-6.629	0.042
13.821	-6.629	0.042
13.822	-6.629	0.042
13.823	-6.629	0.042
13.824	-6.629	0.042
13.825	-6.629	0.042
13.826	-6.629	0.042
13.827	-6.629	0.042
13.828	-6.629	0.042
13.829	-6.629	0.042
13.830	-6.629	0.042
13.831	-6.629	0.042
13.832	-6.629	0.042
13.833	-6.629	0.042
13.834	-6.629	0.042
13.835	-6.629	0.042
13.836	-6.629	0.042
13.837	-6.629	0.042
13.838	-6.629	0.042
13.839	-6.629	0.042
13.840	-6.629	0.042
13.841	-6.629	0.042
13.842	-6.629	0.042
13.843	-6.629	0.042
13.844	-6.629	0.043
13.845	-6.629	0.043
13.846	-6.629	0.043
13.847	-6.629	0.043
13.848	-6.629	0.043
13.849	-6.629	0.043
13.850	-6.629	0.043
13.851	-6.629	0.043
13.852	-6.629	0.043
13.853	-6.629	0.043
13.854	-6.629	0.043
13.855	-6.629	0.043
13.856	-6.629	0.043
13.857	-6.629	0.043
13.858	-6.629	0.043
13.859	-6.629	0.043
13.860	-6.629	0.043
13.861	-6.629	0.043
13.862	-6.629	0.043
13.863	-6.629	0.043
13.864	-6.629	0.043
13.865	-6.629	0.043
13.866	-6.630	0.043
13.867	-6.630	0.043
13.868	-6.630	0.043
13.869	-6.630	0.043
13.870	-6.630	0.043
13.871	-6.630	0.043
13.872	-6.630	0.043
13.873	-6.630	0.043
13.874	-6.630	0.043
13.875	-6.630	0.043
13.876	-6.630	0.043
13.877	-6.630	0.043
13.878	-6.630	0.043
13.879	-6.630	0.043
13.880	-6.630	0.043
13.881	-6.630	0.043
13.882	-6.630	0.043
13.883	-6.630	0.043
13.884	-6.630	0.043
13.885	-6.630	0.043
13.886	-6.630	0.043
13.887	-6.630	0.043
13.888	-6.630	0.043
13.889	-6.630	0.043
13.890	-6.630	0.043
13.891	-6.630	0.043
13.892	-6.630	0.043
13.893	-6.630	0.043
13.894	-6.630	0.043
13.895	-6.630	0.043
13.896	-6.630	0.043
13.897	-6.630	0.043
13.898	-6.630	0.043
13.899	-6.630	0.043
13.900	-6.630	0.043
13.901	-6.630	0.043
13.902	-6.630	0.044
13.903	-6.630	0.044
13.904	-6.630	0.044
13.905	-6.630	0.044
13.906	-6.630	0.044
13.907	-6.630	0.044
13.908	-6.630	0.044
13.909	-6.630	0.044
13.910	-6.630	0.044
13.911	-6.630	0.044
13.912	-6.630	0.044
13.913	-6.630	0.044
13.914	-6.630	0.044
13.915	-6.630	0.044
13.916	-6.630	0.044
13.917	-6.630	0.044
13.918	-6.630	0.044
13.919	-6.630	0.044
13.920	-6.630	0.044
13.921	-6.630	0.044
13.922	-6.631	0.044
13.923	-6.631	0.044
13.924	-6.631	0.044
13.925	-6.631	0.044
13.926	-6.631	0.044
13.927	-6.631	0.044
13.928	-6.631	0.044
13.929	-6.631	0.044
13.930	-6.631	0.044
13.931	-6.631	0.044
13.932	-6.631	0.044
13.933	-6.631	0.044
13.934	-6.631	0.044
13.935	-6.631	0.044
13.936	-6.631	0.044
13.937	-6.631	0.044
13.938	-6.631	0.044
13.939	-6.631	0.044
13.940	-6.631	0.044
13.941	-6.631	0.044
13.942	-6.631	0.044
13.943	-6.631	0.044
13.944	-6.631	0.044
13.945	-6.631	0.044
13.946	-6.631	0.044
13.947	-6.631	0.044
13.948	-6.631	0.044
13.949	-6.631	0.044
13.950	-6.631	0.044
13.951	-6.631	0.044
13.952	-6.631	0.044
13.953	-6.631	0.044
13.954	-6.631	0.045
13.955	-6.631	0.045
13.956	-6.631	0.045
13.957	-6.631	0.045
13.958	-6.631	0.045
13.959	-6.631	0.045
13.960	-6.631	0.045
13.961	-6.631	0.045
13.962	-6.631	0.045
13.963	-6.631	0.045
13.964	-6.631	0.045
13.965	-6.631	0.045
13.966	-6.631	0.045
13.967	-6.631	0.045
13.968	-6.631	0.045
13.969	-6.631	0.045
13.970	-6.632	0.045
13.971	-6.632	0.045
